"","u1","u2","covariate","exposure","outcome"
"52",0.195408682693599,0.367003161969893,1.88588912839392,0.00749145866599676,-0.200044398482104
"53",-0.0929840345295907,0.131233976571344,-1.72194845427899,-1.16947686751216,-1.01457784090612
"54",-0.206620203070679,0.36795206248248,-2.49064571964475,-0.091079232412969,-0.239449485634614
"55",2.40492138840569,-1.45176910847442,19.6521609537742,1.52669307985028,-0.487374566212481
"56",-0.0255801005259935,2.71908293510646,3.68063466982617,0.514802944533144,1.53035035076606
"57",-1.1145446795814,-0.313549669879076,-8.86274530474544,-0.124845450156887,-1.6041587761471
"58",0.474366457452815,0.846431581080141,2.92378078396597,1.60436025138245,1.94467332447021
"59",0.129043402123742,0.0167955435796115,1.50745305108657,1.12084372970699,1.90362058984315
"60",0.221607991412626,-0.898855963362809,0.639853221326122,0.957046632795578,-2.64824976487834
"61",0.484691729693076,-0.568817142436579,3.48149763690106,-0.205666152229335,-0.660442870853657
"62",-0.0472702410907121,0.115996648979844,-0.785287074094135,-0.963692756302993,-0.303506502513759
"63",-0.200171533401637,-0.849292747525135,-2.94286459295691,1.32539370410114,-0.0237741793521872
"64",1.64565238714946,0.96895100086991,15.2009831680495,0.6944731133067,0.264754692668812
"65",-0.594275829953838,-0.613953537182395,-6.15662082054806,-1.80988528484237,-2.61765857460571
"66",1.1668790907073,1.1812916896654,9.57864535552093,0.742566029473859,1.22829622131947
"67",-0.815606814709938,1.43235665335051,-6.11872481680979,-2.75517281072852,-2.03333084112747
"68",0.295073500689287,0.368969762690311,2.57249971347981,-0.0328893047352732,-0.223768703338499
"69",0.784388202308941,0.427111532505799,8.76607210636235,-1.03731032249832,-1.03437966993287
"70",1.44633860806423,0.200384706584957,11.173392012711,1.56803983071877,1.24062377684982
"71",1.3279322787883,0.218356635732583,10.7549674502259,2.95164323344795,3.09664982266861
"72",0.851992379840061,-0.677967469940852,8.22747475906261,0.12265954560925,-0.888315489001519
"73",-0.570693662939336,-0.513263319009213,-5.28429895839644,-1.09306415831444,-0.523569902141876
"74",1.0068469205092,-1.23326694001441,6.86386297692995,-0.74828701554233,-0.865620223904543
"75",-0.740804832682368,-1.16146208820484,-7.16130758788445,-0.654178034747751,-2.9216312099838
"76",1.11378992134643,-0.601119008962829,8.04250871712931,1.9928763350663,-1.20543203622834
"77",0.23237477054008,1.06386964766633,3.76148818216521,-1.37947415889979,-1.02422502468344
"78",-1.88630828095124,-3.18635867674996,-19.0798766414208,-2.68939351188975,-5.69283278245284
"79",-0.541702410051548,-1.31143770254389,-5.44777643145501,-0.846736567479227,-1.35575455854542
"80",2.11062955729183,0.603120534832945,16.0362803019178,1.81539535045922,1.29608007205315
"81",-0.221683007185489,-0.0924811953027114,-2.89553180824764,-1.21460402554256,0.645776379811227
"82",0.507131176532714,-0.428534121978952,4.77135325851173,1.14860340092304,2.33055435299777
"83",-0.111491970716597,0.997462708406665,0.41852738597796,-0.327718072814739,-0.141634245160757
"84",0.198650560597449,-0.419058452705949,-0.387260895614667,-0.421417118602347,0.0641275360018346
"85",0.181173653801242,-2.36220228169631,-3.08477210347844,-0.189434575453109,-2.34295143508666
"86",-0.362910937193046,0.730103916207176,-4.10345717130449,-1.76252109798203,-1.2897613292938
"87",0.504909023682587,-0.587563749916125,3.5775654163034,2.89312446251249,1.64166051257829
"88",-0.868363597668528,0.730316017007894,-7.28568889170516,0.868178555027856,2.08722401470629
"89",-0.0647650493608437,-1.70527143043396,0.190650978006965,0.0162822543870251,-0.94035303005529
"90",0.653889599289488,-1.57240459443427,2.79577274190523,1.45882163230317,-0.141672805399182
"91",1.39675116978705,0.840367107479036,13.1088079973351,1.29279761475238,1.08712956474306
"92",0.626319348306869,-0.609146991335515,3.78233934022985,0.806675972052228,-0.659020968192233
"93",1.23296417856206,-0.042225409114462,9.10317398560689,1.65206077689753,2.09615080750334
"94",0.817985566424067,0.345445761608014,6.90986569478817,1.40838363407405,1.80301056233438
"95",0.58579866726773,0.680697330820285,5.68020422068722,0.784463172787753,2.39077616712393
"96",-0.69295631355123,-2.02218864759612,-6.97178067434418,-1.06775057019193,-2.02523449049823
"97",-0.345453342390612,-0.465947807525641,-2.47031571349434,-0.598471401250777,-0.461223020688971
"98",-0.5500593910017,0.978985741182557,-6.05474769846789,0.390712989783021,1.80236307614085
"99",0.617584520366957,0.555189173923563,4.91696132074099,0.937551644169197,2.14554791767664
"100",-0.216012861665805,1.58829615091488,0.256310805755927,-0.423882996405612,0.195111205289481
